4	295458-1068	0	48832	-1	1377237at2759_1294385_1:001528|ptg000003l|-|716|8.88e-208|1|294391|295458|295458[295458]:294391[294391]:1068[1068]
4	525648-642	0	52217	-1	674169at2759_407821_0:003211|ptg000003l|-|146|3.432e-36|1|525007|525648|525648[525648]:525007[525007]:642[642]
4	61242+609	0	52217	1	674169at2759_407821_0:003211|ptg000003l|+|149|4.29e-37|1|61242|61850|61242[61242]:61850[61850]:609[609]
4	682136+264	0	56887	1	87842at2759_100787_1:004249|ptg000003l|+|59|5.31e-10|1|682136|682399|682136[682136]:682399[682399]:264[264]
4	277802-528	0	67767	-1	1323575at2759_1294385_1:00138e|ptg000003l|-|364|8.146e-102|1|277275|277802|277802[277802]:277275[277275]:528[528]
4	34569-2061	0	69606	-1	396755at2759_261658_1:002092|ptg000003l|-|48|1.088e-06|1|32509|34569|34569[34569]:32509[32509]:2061[2061]
4	388159-1122	0	77235	-1	708105at2759_1294385_1:0013f0|ptg000003l|-|758|2.019e-220|1|387038|388159|388159[388159]:387038[387038]:1122[1122]
4	667661-582	0	80303	-1	674169at2759_378494_0:0009ba|ptg000003l|-|44|1.74e-05|1|667080|667661|667661[667661]:667080[667080]:582[582]
4	73291-495	0	80708	-1	1065019at2759_412030_1:000b65|ptg000003l|-|71|1.296e-13|1|72797|73291|73291[73291]:72797[72797]:495[495]
4	641081-900	0	86703	-1	1287401at2759_1294385_1:0013f8|ptg000003l|-|606|1.153e-174|1|640182|641081|641081[641081]:640182[640182]:900[900]
4	195945+942	0	91071	1	1107630at2759_51031_0:000be3|ptg000003l|+|186|3.121e-48|1|195945|196886|195945[195945]:196886[196886]:942[942]
4	717056+1386	0	96171	1	1260807at2759_1294385_1:001429|ptg000003l|+|955|1.005e-279|1|717056|718441|717056[717056]:718441[718441]:1386[1386]
4	795381-1005	0	105639	-1	1428265at2759_1294385_1:00142b|ptg000003l|-|680|6.102e-197|1|794377|795381|795381[795381]:794377[794377]:1005[1005]
4	724049-1338	0	115107	-1	719531at2759_1294385_1:001437|ptg000003l|-|907|2.829e-265|1|722712|724049|724049[724049]:722712[722712]:1338[1338]
4	567226-1380	0	119806	-1	1324510at2759_56086_0:0021e5|ptg000003l|-|211|9.301e-56|1|565847|567226|567226[567226]:565847[565847]:1380[1380]
4	821621+1002	0	124575	1	1107630at2759_1294385_1:00143d|ptg000003l|+|668|2.499e-193|1|821621|822622|821621[821621]:822622[822622]:1002[1002]
4	55808-840	0	125620	-1	1049599at2759_1608454_0:006490|ptg000003l|-|111|1.179e-25|1|54969|55808|55808[55808]:54969[54969]:840[840]
4	120141-1686	0	131388	-1	83779at2759_78828_0:004a77|ptg000003l|-|529|1.742e-151|1|118456|120141|120141[120141]:118456[118456]:1686[1686]
4	190843+2661	0	134042	1	1428854at2759_1294385_1:001455|ptg000003l|+|1683|0|1|190843|193503|190843[190843]:193503[193503]:2661[2661]
4	671487-882	0	143509	-1	457861at2759_1294385_1:001465|ptg000003l|-|610|7.204e-176|1|670606|671487|671487[671487]:670606[670606]:882[882]
4	349694+735	0	152976	1	1157302at2759_1294385_1:001482|ptg000003l|+|487|7.661e-139|1|349694|350428|349694[349694]:350428[350428]:735[735]
4	907234-2223	0	156899	-1	1193442at2759_45354_1:0016af|ptg000003l|-|368|5.091e-103|1|905012|907234|907234[907234]:905012[905012]:2223[2223]
4	315784+1923	0	159578	1	598949at2759_7574_0:006564|ptg000003l|+|126|3.598e-30|1|315784|317706|315784[315784]:317706[317706]:1923[1923]
4	620726-1671	0	162443	-1	1085752at2759_1294385_1:00148c|ptg000003l|-|1042|6.496e-306|1|619056|620726|620726[620726]:619056[619056]:1671[1671]
4	59718-2067	0	171910	-1	375960at2759_1294385_1:00148e|ptg000003l|-|1384|0|1|57652|59718|59718[59718]:57652[57652]:2067[2067]
4	361856+3033	0	173429	1	777920at2759_210143_0:005c1a|ptg000003l|+|298|6.011e-82|1|361856|364888|361856[361856]:364888[364888]:3033[3033]
4	785519+591	0	180743	1	97116at2759_114742_1:0020c4|ptg000003l|+|93|3.091e-20|1|785519|786109|785519[785519]:786109[786109]:591[591]
4	148263+585	0	181377	1	1355894at2759_1294385_1:00148f|ptg000003l|+|409|2.315e-115|1|148263|148847|148263[148263]:148847[148847]:585[585]
4	495047+1794	0	183201	1	1504863at2759_254877_1:002363|ptg000003l|+|475|3.138e-135|1|495047|496840|495047[495047]:496840[496840]:1794[1794]
4	212971-420	0	190844	-1	1620056at2759_1294385_1:001490|ptg000003l|-|295|4.809e-81|1|212552|212971|212971[212971]:212552[212552]:420[420]
4	37818+612	0	197750	1	142542at2759_7998_0:005482|ptg000003l|+|108|9.433e-25|1|37818|38429|37818[37818]:38429[38429]:612[612]
4	864698+1317	0	198934	1	673132at2759_101091_1:0000d1|ptg000003l|+|205|5.953e-54|1|864698|866014|864698[864698]:866014[866014]:1317[1317]
4	388436+699	0	200311	1	869548at2759_1294385_1:001491|ptg000003l|+|475|3.138e-135|1|388436|389134|388436[388436]:389134[389134]:699[699]
4	271636-1014	0	209778	-1	1220881at2759_1294385_1:001499|ptg000003l|-|660|6.399e-191|1|270623|271636|271636[271636]:270623[270623]:1014[1014]
4	675685+885	0	213938	1	604979at2759_483514_1:0007fe|ptg000003l|+|97|1.932e-21|1|675685|676569|675685[675685]:676569[676569]:885[885]
4	556351+1671	0	218312	1	320059at2759_1080349_1:001453|ptg000003l|+|1150|0|1|556351|558021|556351[556351]:558021[558021]:1671[1671]
4	47946-801	0	219245	-1	1445102at2759_1294385_1:0014a6|ptg000003l|-|543|1.063e-155|1|47146|47946|47946[47946]:47146[47146]:801[801]
4	733926-909	0	225633	-1	671536at2759_741275_1:0018b0|ptg000003l|-|390|1.214e-109|1|733018|733926|733926[733926]:733018[733018]:909[909]
4	293159-315	0	228703	-1	369837at2759_1291522_0:00106f|ptg000003l|-|45|8.7e-06|1|292845|293159|293159[293159]:292845[292845]:315[315]
4	730639-624	0	228712	-1	1421503at2759_1294385_1:0014a9|ptg000003l|-|431|5.52e-122|1|730016|730639|730639[730639]:730016[730016]:624[624]
4	472770-1101	0	230229	-1	1428854at2759_210143_0:004592|ptg000003l|-|63|3.319e-11|1|471670|472770|472770[472770]:471670[471670]:1101[1101]
4	436100-3300	0	238179	-1	324863at2759_1294385_1:0014b4|ptg000003l|-|2151|0|1|432801|436100|436100[436100]:432801[432801]:3300[3300]
4	844556+945	0	245126	1	946128at2759_80379_0:003c88|ptg000003l|+|180|1.997e-46|1|844556|845500|844556[844556]:845500[845500]:945[945]
4	298927-1434	0	247646	-1	751335at2759_1294385_1:0014ba|ptg000003l|-|929|6.746e-272|1|297494|298927|298927[298927]:297494[297494]:1434[1434]
4	766574-2724	0	248120	-1	598949at2759_1365886_1:000862|ptg000003l|-|1019|5.449e-299|1|763851|766574|766574[766574]:763851[763851]:2724[2724]
4	48483-231	0	248307	-1	1398309at2759_1420906_1:000ec8|ptg000003l|-|88|9.891e-19|1|48253|48483|48483[48483]:48253[48253]:231[231]
4	440836+468	0	249317	1	1312453at2759_22663_0:000d07|ptg000003l|+|53|3.399e-08|1|440836|441303|440836[440836]:441303[441303]:468[468]
4	582588-1368	0	257113	-1	973442at2759_1294385_1:0014d0|ptg000003l|-|893|4.635e-261|1|581221|582588|582588[582588]:581221[581221]:1368[1368]
4	859366+552	0	259637	1	290630at2759_326968_0:002b24|ptg000003l|+|55|8.496e-09|1|859366|859917|859366[859366]:859917[859917]:552[552]
4	674171-423	0	265195	-1	1312453at2759_101020_0:001461|ptg000003l|-|95|7.727e-21|1|673749|674171|674171[674171]:673749[673749]:423[423]
4	654630+576	0	265195	1	1312453at2759_101020_0:001461|ptg000003l|+|98|9.659e-22|1|654630|655205|654630[654630]:655205[655205]:576[576]
4	121338+1656	0	266580	1	891751at2759_1294385_1:0014d3|ptg000003l|+|1116|0|1|121338|122993|121338[121338]:122993[122993]:1656[1656]
4	564802+696	0	273216	1	1312453at2759_763407_1:001f7f|ptg000003l|+|310|1.468e-85|1|564802|565497|564802[564802]:565497[565497]:696[696]
4	377723+1026	0	275114	1	1128607at2759_1080349_1:0014ac|ptg000003l|+|588|3.022e-169|1|377723|378748|377723[377723]:378748[378748]:1026[1026]
4	37347-444	0	276047	-1	1488436at2759_1294385_1:0014d5|ptg000003l|-|297|1.202e-81|1|36904|37347|37347[37347]:36904[36904]:444[444]
4	475536-2394	0	285514	-1	1258856at2759_1294385_1:0014e7|ptg000003l|-|1615|0|1|473143|475536|475536[475536]:473143[473143]:2394[2394]
4	629385-1851	0	293760	-1	1248958at2759_1041607_1:000192|ptg000003l|-|78|1.013e-15|1|627535|629385|629385[629385]:627535[627535]:1851[1851]
4	789302-543	0	294981	-1	1405073at2759_1294385_1:0014f5|ptg000003l|-|375|3.978e-105|1|788760|789302|789302[789302]:788760[788760]:543[543]
4	819314-942	0	298054	-1	179362at2759_378494_0:0041ae|ptg000003l|-|94|1.545e-20|1|818373|819314|819314[819314]:818373[818373]:942[942]
4	194955-993	0	298234	-1	679771at2759_39758_0:004225|ptg000003l|-|117|1.842e-27|1|193963|194955|194955[194955]:193963[193963]:993[993]
4	656841+897	0	298234	1	679771at2759_39758_0:004225|ptg000003l|+|70|2.593e-13|1|656841|657737|656841[656841]:657737[657737]:897[897]
4	707715+2112	0	301123	1	293315at2759_717982_1:000a56|ptg000003l|+|546|1.329e-156|1|707715|709826|707715[707715]:709826[709826]:2112[2112]
6	126042-507	0	2574	-1	1266231at2759_1658172_1:00179d|ptg000004l|-|51|1.359e-07|1|125536|126042|126042[126042]:125536[125536]:507[507]
6	33882-450	0	7903	-1	1538526at2759_742152_1:001a46|ptg000004l|-|106|3.773e-24|1|33433|33882|33882[33882]:33433[33433]:450[450]
6	379415+2811	0	21105	1	1112002at2759_1420909_1:00278b|ptg000004l|+|786|7.521e-229|1|379415|382225|379415[379415]:382225[382225]:2811[2811]
6	49857-231	0	33620	-1	1079827at2759_43151_0:00269f|ptg000004l|-|150|2.145e-37|1|49627|49857|49857[49857]:49627[49627]:231[231]
6	92529-726	0	42253	-1	39650at2759_36646_1:000574|ptg000004l|-|86|3.956e-18|1|91804|92529|92529[92529]:91804[91804]:726[726]
6	312654+840	0	42253	1	39650at2759_36646_1:000574|ptg000004l|+|139|4.392e-34|1|312654|313493|312654[312654]:313493[313493]:840[840]
6	208400-3168	0	48829	-1	261419at2759_1294385_1:000e16|ptg000004l|-|2132|0|1|205233|208400|208400[208400]:205233[205233]:3168[3168]
6	57133-609	0	52217	-1	674169at2759_407821_0:003211|ptg000004l|-|194|1.219e-50|1|56525|57133|57133[57133]:56525[56525]:609[609]
6	369854-312	0	56887	-1	87842at2759_100787_1:004249|ptg000004l|-|55|8.496e-09|1|369543|369854|369854[369854]:369543[369543]:312[312]
6	142102-1989	0	58297	-1	341721at2759_1294385_1:000e17|ptg000004l|-|1265|0|1|140114|142102|142102[142102]:140114[140114]:1989[1989]
6	113078+1467	0	67765	1	418107at2759_1294385_1:000e1d|ptg000004l|+|981|1.498e-287|1|113078|114544|113078[113078]:114544[114544]:1467[1467]
6	53818-1509	0	77233	-1	1049599at2759_1294385_1:000e2f|ptg000004l|-|1013|3.487e-297|1|52310|53818|53818[53818]:52310[52310]:1509[1509]
6	239102-1167	0	80973	-1	673132at2759_431895_0:002225|ptg000004l|-|247|1.354e-66|1|237936|239102|239102[239102]:237936[237936]:1167[1167]
6	180267+429	0	123465	1	1287094at2759_1051891_1:003655|ptg000004l|+|58|1.062e-09|1|180267|180695|180267[180267]:180695[180695]:429[429]
6	82828-1527	0	157187	-1	878143at2759_48709_0:003db1|ptg000004l|-|317|1.146e-87|1|81302|82828|82828[82828]:81302[81302]:1527[1527]
6	65158-483	0	175994	-1	270107at2759_47427_1:006431|ptg000004l|-|61|1.328e-10|1|64676|65158|65158[65158]:64676[64676]:483[483]
6	246683-543	0	181374	-1	1407446at2759_1294385_1:000cc7|ptg000004l|-|352|3.337e-98|1|246141|246683|246683[246683]:246141[246141]:543[543]
6	145811+1383	0	190841	1	768809at2759_1294385_1:000cce|ptg000004l|+|950|3.217e-278|1|145811|147193|145811[145811]:147193[147193]:1383[1383]
6	30435-3525	0	191872	-1	779909at2759_158607_1:002dae|ptg000004l|-|275|5.042e-75|1|26911|30435|30435[30435]:26911[26911]:3525[3525]
6	103133+3534	0	191872	1	779909at2759_158607_1:002dae|ptg000004l|+|244|1.083e-65|1|103133|106666|103133[103133]:106666[106666]:3534[3534]
6	357743+2577	0	200308	1	1314980at2759_1294385_1:000cd0|ptg000004l|+|1690|0|1|357743|360319|357743[357743]:360319[360319]:2577[2577]
6	170680-750	0	209775	-1	1217666at2759_1294385_1:000cdc|ptg000004l|-|485|3.064e-138|1|169931|170680|170680[170680]:169931[169931]:750[750]
6	378077-2559	0	219242	-1	570797at2759_1294385_1:000ce0|ptg000004l|-|1735|0|1|375519|378077|378077[378077]:375519[375519]:2559[2559]
6	300478+1194	0	221081	1	687505at2759_261658_1:001017|ptg000004l|+|204|1.191e-53|1|300478|301671|300478[300478]:301671[301671]:1194[1194]
6	414400+2754	0	238176	1	87842at2759_1294385_1:000cec|ptg000004l|+|1861|0|1|414400|417153|414400[414400]:417153[417153]:2754[2754]
6	133448+2250	0	241840	1	100698at2759_4236_0:006369|ptg000004l|+|499|1.87e-142|1|133448|135697|133448[133448]:135697[135697]:2250[2250]
6	364292-2061	0	257110	-1	355408at2759_1294385_1:000d51|ptg000004l|-|1390|0|1|362232|364292|364292[364292]:362232[362232]:2061[2061]
6	351696+609	0	265195	1	1312453at2759_101020_0:001461|ptg000004l|+|89|4.946e-19|1|351696|352304|351696[351696]:352304[352304]:609[609]
6	325699-1950	0	266577	-1	1309031at2759_1294385_1:000d5a|ptg000004l|-|1264|0|1|323750|325699|325699[325699]:323750[323750]:1950[1950]
8	208367-726	0	79	-1	1001705at2759_100787_1:004157|ptg000005l|-|220|1.817e-58|1|207642|208367|208367[208367]:207642[207642]:726[726]
8	767210+1332	0	1486	1	937275at2759_1294385_1:00049a|ptg000005l|+|890|3.708e-260|1|767210|768541|767210[767210]:768541[768541]:1332[1332]
8	164504-591	0	10954	-1	1488235at2759_1294385_1:00049d|ptg000005l|-|407|9.261e-115|1|163914|164504|164504[164504]:163914[163914]:591[591]
8	1108395+1380	0	13189	1	1259741at2759_29833_1:0004ac|ptg000005l|+|138|8.785e-34|1|1108395|1109774|1108395[1108395]:1109774[1109774]:1380[1380]
8	168171+1368	0	15192	1	768809at2759_4909_1:001046|ptg000005l|+|336|2.187e-93|1|168171|169538|168171[168171]:169538[169538]:1368[1368]
8	1280189+1170	0	15956	1	355408at2759_5786_1:0001c8|ptg000005l|+|66|4.149e-12|1|1280189|1281358|1280189[1280189]:1281358[1281358]:1170[1170]
8	1414247-816	0	16099	-1	1312453at2759_5949_1:0013e0|ptg000005l|-|90|2.473e-19|1|1413432|1414247|1414247[1414247]:1413432[1413432]:816[816]
8	1375514+963	0	16099	1	1312453at2759_5949_1:0013e0|ptg000005l|+|83|3.165e-17|1|1375514|1376476|1375514[1375514]:1376476[1376476]:963[963]
8	865241+2136	0	20422	1	369837at2759_1294385_1:0004aa|ptg000005l|+|1432|0|1|865241|867376|865241[865241]:867376[867376]:2136[2136]
8	493699-561	0	21128	-1	1380409at2759_142615_0:0017d8|ptg000005l|-|42|6.96e-05|1|493139|493699|493699[493699]:493139[493139]:561[561]
8	238321-876	0	25468	-1	83779at2759_58331_0:0065aa|ptg000005l|-|221|9.083e-59|1|237446|238321|238321[238321]:237446[237446]:876[876]
8	285620-582	0	29890	-1	1626636at2759_1294385_1:0004da|ptg000005l|-|382|3.108e-107|1|285039|285620|285620[285620]:285039[285039]:582[582]
8	198610-3588	0	33388	-1	866359at2759_412133_1:00bd25|ptg000005l|-|398|4.742e-112|1|195023|198610|198610[198610]:195023[195023]:3588[3588]
8	714205-150	0	33620	-1	1079827at2759_43151_0:00269f|ptg000005l|-|61|1.328e-10|1|714056|714205|714205[714205]:714056[714056]:150[150]
8	854523+3390	0	33868	1	320059at2759_4565_0:016428|ptg000005l|+|108|9.433e-25|1|854523|857912|854523[854523]:857912[857912]:3390[3390]
